offer_id,current_title,new_title,brand
"S-GLZS4BA1810,S-GR9S800403ANA,S-CAPTA2422A3",SOLACE 1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),1.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
GLXS3BN3610,Goodman GLXS3BN3610 3 Ton R-32 Air Conditioner,GLXS3BN3610 3 Ton R-32 Air Conditioner - Goodman,goodman
R801V0754A17UHSCAP,"RHEEM R801V0754A17UHSCAP - 75,000 BTU 80% AFUE Single Stage Furnace","R801V0754A17UHSCAP - 75,000 BTU 80% AFUE Single Stage Furnace - Rheem",rheem
"RP14AY30AJ2NA, R921T0603A17M4SNAS, RCFY3617STANMC","Rheem 2.5 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-454B","2.5 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-454B - Rheem",rheem
11819926940214770765,"SOLACE 4 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)","4 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace",solace
"S-GLXS5BA2410,S-GR9S920403ANA,S-CAPTA2422A3",SOLACE 2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
18078594730355464677,SOLACE 2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler W/10KW Heat Kit,2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler W/10KW Heat Kit - Solace,solace
"GLXS5BA4210, AMST42CU13",GOODMAN 3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,3.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
GLXS4BA3010,Goodman GLXS4BA3010 2.5 Ton R-32 Air Conditioner,GLXS4BA3010 2.5 Ton R-32 Air Conditioner - Goodman,goodman
R921T1155A24M4SNAS,"RHEEM R921T1155A24M4SNAS - 115,000 BTU 92% AFUE Single Stage Furnace","R921T1155A24M4SNAS - 115,000 BTU 92% AFUE Single Stage Furnace - Rheem",rheem
"S-GLXS4BA3610,S-AWST36LU1308A",SOLACE 3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler,3 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler - Solace,solace
6636961717906205220,GOODMAN 3 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,3 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
"GXV6SS4810, AHVE48CP1300, HKTSN10X1, GTST-CW-WH-A",GOODMAN 4 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,4 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
CHPEA6030C3,Goodman 5 Ton R-32 Horizontal Evaporator Coil - CHPEA6030C3,5 Ton R-32 Horizontal Evaporator Coil - CHPEA6030C3 - Goodman,goodman
FP15,Rheem FP15 LP Conversion Kit - 80%+ Furnaces,FP15 LP Conversion Kit - 80%+ Furnaces - Rheem,rheem
"S-GLXS4BA2410,S-GR9S920403ANA,S-CHPTA2426B3",SOLACE 2 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),2 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace,solace
GLZS4MA2410,Goodman 2.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA2410,2.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA2410 - Goodman,goodman
GLXS4MA3010,Goodman 2.5 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA3010,2.5 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA3010 - Goodman,goodman
S-AMST30BU13,Solace 2.5 Ton R-32 Air Handler - S-AMST30BU13,2.5 Ton R-32 Air Handler - S-AMST30BU13 - Solace,solace
GRVT800805DN,Goodman 80% AFUE Gas Furnace - GRVT800805DN,80% AFUE Gas Furnace - GRVT800805DN - Goodman,goodman
S-GPHH34831,Solace 2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH34831,2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH34831 - Solace,solace
7055996418659750945,GOODMAN 5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman,goodman
"S-GLXT7CA3610,S-CAPTA3626B3,S-GRVT960603BN","SOLACE 3 Ton 17.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","3 Ton 17.2 SEER2 R-32 96% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
3270109893171838480,GOODMAN 3.5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),3.5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman,goodman
"S-GLZS4BA3610,S-GR9S800604BNA,S-CAPTA3626B3",SOLACE 3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),3 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
R921V0603A17M4SCAP,"RHEEM R921V0603A17M4SCAP - 60,000 BTU 92% AFUE Single Stage Furnace","R921V0603A17M4SCAP - 60,000 BTU 92% AFUE Single Stage Furnace - Rheem",rheem
GPHM53031,Goodman 2.5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM53031,2.5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM53031 - Goodman,goodman
S-CHPTA2426B3,Solace 2 Ton R-32 Horizontal Evaporator Coil - S-CHPTA2426B3,2 Ton R-32 Horizontal Evaporator Coil - S-CHPTA2426B3 - Solace,solace
AMVT36CP1300,Goodman 3.0 Ton AMVT36CP1300 R-32 Multi-Position Variable-Speed Air Handler,3.0 Ton AMVT36CP1300 R-32 Multi-Position Variable-Speed Air Handler - Goodman,goodman
CHPTA2426B3,Goodman CHPTA2426B3 1½ - 2 Ton R-32 Evaporator Coil,CHPTA2426B3 1½ - 2 Ton R-32 Evaporator Coil - Goodman,goodman
"S-GLXT7CA2410,S-CAPTA2422B3,S-GRVT960403BN","SOLACE 2 Ton 17.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","2 Ton 17.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
"GLXS4BA3010, AWST30SU1308",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,2.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit - Goodman,goodman
FTXQ09ASBU9,Daikin OTERRA Series 9K BTU Hi-Wall Fan Coil R-32,OTERRA Series 9K BTU Hi-Wall Fan Coil R-32 - Daikin,daikin
"GLXS4BA6010, GR9S801005CNA, CHPT6030D3","Goodman 5 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-32","5 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-32 - Goodman",goodman
"GLXS3BN3610, GR9S800604BNA, CHPTA3630B3",GOODMAN 3 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil),3 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman,goodman
S-GPHM54231,Solace 3.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM54231,3.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM54231 - Solace,solace
GPHM34231,Goodman 3.5 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34231,3.5 Ton 13.4 SEER2 Packaged Heat Pump - GPHM34231 - Goodman,goodman
"S-GLZS4BA2410,S-GR9S920403ANA,S-CAPTA2422A3",SOLACE 2 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil),2 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
"S-GLZS4BA6010,S-AMST60DU13",SOLACE 5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace,solace
"GLXS4BA4210, AMST42CU13",GOODMAN 3.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,3.5 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
"S-GLZS4BA3610,S-AMST36BU13",SOLACE 3 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,3 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace,solace
FTXV18AVJU9,Daikin Hi-Wall Style Series 18K BTU Hi-Wall Fan Coil Multi Zone R-32,Hi-Wall Style Series 18K BTU Hi-Wall Fan Coil Multi Zone R-32 - Daikin,daikin
13705443148112239366,GOODMAN 2.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA3010,2.5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA3010 - Goodman,goodman
"GLXS4BA4210, GR9S920804CNA, CAPTA4230C3","Goodman 3.5 Ton Upflow 92% Gas System 14.3 SEER2 21"" Wide R-32","3.5 Ton Upflow 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman",goodman
"GLXS4BA2410, AMST24BU13",GOODMAN 2 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,2 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman,goodman
14908775998100565134,GOODMAN 1.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),1.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
GPHH33631,Goodman 2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH33631,2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH33631 - Goodman,goodman
RP15AY30AJ2NA,RHEEM 2.5 Ton 15.2 SEER2 Two-Stage Heat Pump,2.5 Ton 15.2 SEER2 Two-Stage Heat Pump - Rheem,rheem
"GLZS5BA3010, AMST30BU13",GOODMAN 2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
S-GRVT800805DN,"Solace 80,000 BTU 80% AFUE Gas Furnace - S-GRVT800805DN","80,000 BTU 80% AFUE Gas Furnace - S-GRVT800805DN - Solace",solace
HKTSD15XA,Goodman HKTSD15XA 15 kW Electric Heat Strip Kit,HKTSD15XA 15 kW Electric Heat Strip Kit - Goodman,goodman
"S-GLZS5BA4810,S-GR9S800804CNA,S-CHPTA4830C3",SOLACE 4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
S-GPHM56031,Solace 5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM56031,5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM56031 - Solace,solace
"RA15AY42AJ1NA, R801T0754A21UHSNAS, RCFY4821STANMC",Rheem 3.5 Ton 15.2 SEER2 AC & 80% AFUE Gas Furnace System,3.5 Ton 15.2 SEER2 AC & 80% AFUE Gas Furnace System - Rheem,rheem
GPUM33606031,Goodman 3 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM33606031,3 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM33606031 - Goodman,goodman
GPUM34208031,Goodman 3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM34208031,3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM34208031 - Goodman,goodman
"RA14AY48AJ1NA, RCFY4821STANMC",Rheem 4.0 Ton AC System 14.3 SEER2 - R-454B,4.0 Ton AC System 14.3 SEER2 - R-454B - Rheem,rheem
13107356857672921796,"SOLACE 5 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)","5 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace",solace
"GLZS4BA6010, GR9S801005CNA, CAPTA6030C3",GOODMAN 5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil),5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil) - Goodman,goodman
4088567384401644766,"SOLACE 3 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Upflow Coil)","3 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Upflow Coil) - Solace",solace
9267320459432124466,GOODMAN 3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
S-GPUM33006031,Solace 2.5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM33006031,2.5 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM33006031 - Solace,solace
FTXC24AXVJU,Daikin ENTRA Series 24K BTU Hi-Wall Fan Coil,ENTRA Series 24K BTU Hi-Wall Fan Coil - Daikin,daikin
GPGM53008031,Goodman 2.5 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM53008031,2.5 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM53008031 - Goodman,goodman
"S-GLXT7CA3610,S-AMVT36BP1300",SOLACE 3 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,3 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace,solace
RH2TY6024STANNJ,RHEEM RH2TY6024STANNJ - 5.0 Ton Constant Torque Air Handler,RH2TY6024STANNJ - 5.0 Ton Constant Torque Air Handler - Rheem,rheem
GLXT7CA2410,Goodman 2 Ton R-32 Air Conditioner Condenser - GLXT7CA2410,2 Ton R-32 Air Conditioner Condenser - GLXT7CA2410 - Goodman,goodman
"S-GLXT7CA4810,S-AMVT48CP1300",SOLACE 4 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,4 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace,solace
"GLZS4BA3610, AWST36SU1310",GOODMAN 3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 10kw Heat Kit,3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 10kw Heat Kit - Goodman,goodman
S-CHPEA3026B3,Solace 2.5 Ton R-32 Horizontal Evaporator Coil - S-CHPEA3026B3,2.5 Ton R-32 Horizontal Evaporator Coil - S-CHPEA3026B3 - Solace,solace
S-GZV6SA3610,Solace 3 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA3610,3 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA3610 - Solace,solace
6068190645817194730,"SOLACE 4 Ton 16.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","4 Ton 16.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
11931814071411814265,GOODMAN 2 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),2 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman,goodman
15885013874675216341,Goodman 2 Ton R-32 Air Conditioner Condenser - GXV6SS2410,2 Ton R-32 Air Conditioner Condenser - GXV6SS2410 - Goodman,goodman
GLZS4BA3610,Goodman GLZS4BA3610 3 Ton R-32 Heat Pump,GLZS4BA3610 3 Ton R-32 Heat Pump - Goodman,goodman
GRVT800804CN,Goodman 80% AFUE Gas Furnace - GRVT800804CN,80% AFUE Gas Furnace - GRVT800804CN - Goodman,goodman
"GLZS4BA3610, AMST36BU13",Goodman 3.0 Ton Heat Pump System 14.3 SEER2 with Air Handler - R-32,3.0 Ton Heat Pump System 14.3 SEER2 with Air Handler - R-32 - Goodman,goodman
S-CHPTA6030D3,Solace 5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA6030D3,5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA6030D3 - Solace,solace
S-GLZS5BA4810,Solace 4 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA4810,4 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA4810 - Solace,solace
CAPTA6030C3,Goodman CAPTA6030C3 3½ - 5 Ton R-32 Evaporator Coil,CAPTA6030C3 3½ - 5 Ton R-32 Evaporator Coil - Goodman,goodman
GR9T801004CN,"Goodman 80,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801004CN","80,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801004CN - Goodman",goodman
"RP15AY48AJ2NA, RH2VY4821STACNJ, WRX10021",Rheem R-454B 4.0 Ton 16 SEER2 Complete Heat Pump System 10kW,R-454B 4.0 Ton 16 SEER2 Complete Heat Pump System 10kW - Rheem,rheem
"S-GLXS5BA3010,S-AWST30LU1308",SOLACE 2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler,2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler - Solace,solace
S-AMVT48CP1300,Solace 4 Ton R-32 Air Handler - S-AMVT48CP1300,4 Ton R-32 Air Handler - S-AMVT48CP1300 - Solace,solace
S-GLXS5BA2410,Solace 2 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA2410,2 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA2410 - Solace,solace
18043583973951703090,GOODMAN 1.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),1.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman,goodman
"S-GLXT7CA6010,S-CHPTA6030D3,S-GRVT801005CN","SOLACE 5 Ton 17.2 SEER2 R-32 80% AFUE 100,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)","5 Ton 17.2 SEER2 R-32 80% AFUE 100,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace",solace
13485082073381647117,"SOLACE 3.5 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil)","3.5 Ton 17.5 SEER2 R-32 80% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace",solace
13128906409793472968,"SOLACE 3.5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","3.5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
RA15AY48AJ1NA,RHEEM RA15AY48AJ1NA - 4.0 Ton 15.2 SEER2 Single-Stage Air Conditioner,RA15AY48AJ1NA - 4.0 Ton 15.2 SEER2 Single-Stage Air Conditioner - Rheem,rheem
S-GPCH33631,Solace 3 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH33631,3 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH33631 - Solace,solace
"RA14AY18AJ1NA, RH2TY2417STANNJ, WRX05021",Rheem 1.5 Ton AC System 14.3 SEER2 with Air Handler & 5kW Heat Kit - R-454B,1.5 Ton AC System 14.3 SEER2 with Air Handler & 5kW Heat Kit - R-454B - Rheem,rheem
"S-GLZS5BA3610,S-GR9S800604BNA,S-CAPTA3626B3",SOLACE 3 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),3 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace,solace
AWST30LU1310A,Goodman AWST30LU1310A Wall-Mount Air Handler,AWST30LU1310A Wall-Mount Air Handler - Goodman,goodman
"GLZS4BA6010, GR9S921005CNA, CHPTA6030D3","Goodman 5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 21"" Wide R-32","5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman",goodman
S-CAPTA2422A3,Solace 2 Ton R-32 Upflow Evaporator Coil - S-CAPTA2422A3,2 Ton R-32 Upflow Evaporator Coil - S-CAPTA2422A3 - Solace,solace
R921T0403A17M4SNAS,"RHEEM R921T0403A17M4SNAS - 40,000 BTU 92% AFUE Single Stage Furnace","R921T0403A17M4SNAS - 40,000 BTU 92% AFUE Single Stage Furnace - Rheem",rheem
14805419697384873276,"SOLACE 4 Ton 16.2 SEER2 R-32 96% AFUE 100,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","4 Ton 16.2 SEER2 R-32 96% AFUE 100,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
S-CHPTA4230C3,Solace 3.5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA4230C3,3.5 Ton R-32 Horizontal Evaporator Coil - S-CHPTA4230C3 - Solace,solace
S-GR9S800604BNA,Solace 80% AFUE Gas Furnace - S-GR9S800604BNA,80% AFUE Gas Furnace - S-GR9S800604BNA - Solace,solace
"S-GXV6SS6010,S-AHVE60DP1300,S-GTST-CW-WH-A",SOLACE 5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace,solace
RA14AY24AJ1NA,RHEEM 2.0 Ton 14.3 SEER2 Single-Stage Air Conditioner,2.0 Ton 14.3 SEER2 Single-Stage Air Conditioner - Rheem,rheem
S-GR9S920403AN,Solace 92% AFUE Gas Furnace - S-GR9S920403AN,92% AFUE Gas Furnace - S-GR9S920403AN - Solace,solace
"GLXS3BN3010, GR9S920603BNA, CHPTA3026B3",GOODMAN 2.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),2.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman,goodman
"S-GLXS5BA3010,S-GR9S920603BNA,S-CAPTA3626B3",SOLACE 2.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),2.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace,solace
S-GPGM34810031,Solace 4 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM34810031,4 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM34810031 - Solace,solace
"S-GLZS5BA6010,S-GR9S921005CNA,S-CHPTA6030D3",SOLACE 5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
GR9S920803BN,Goodman GR9S920803BN 92% AFUE Gas Furnace,GR9S920803BN 92% AFUE Gas Furnace - Goodman,goodman
"GLZS5BA4210, AMST42CU13",GOODMAN 3.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,3.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
"S-GLZS4BA1810,S-GR9S920403ANA,S-CHPTA2426B3",SOLACE 1.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),1.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace,solace
"RA15AY18AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC",Rheem 1.5 Ton 14.3 SEER2 AC & 92% AFUE Gas Furnace System,1.5 Ton 14.3 SEER2 AC & 92% AFUE Gas Furnace System - Rheem,rheem
S-GPHH36031,Solace 2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH36031,2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHH36031 - Solace,solace
GPHM32431,Goodman 2 Ton 13.4 SEER2 Packaged Heat Pump - GPHM32431,2 Ton 13.4 SEER2 Packaged Heat Pump - GPHM32431 - Goodman,goodman
S-GPGM32406031,Solace 2 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM32406031,2 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM32406031 - Solace,solace
"S-GLXT7CA4810,S-CAPTA6030C3,S-GRVT960804CN","SOLACE 4 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil)","4 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace",solace
"RP15AY36AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC",Rheem 3.0 Ton Dual Fuel System - 15.0 SEER2 Heat Pump & 80% AFUE Furnace,3.0 Ton Dual Fuel System - 15.0 SEER2 Heat Pump & 80% AFUE Furnace - Rheem,rheem
"RA15AY36AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC","Rheem 3.0 Ton AC System 15.2 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B","3.0 Ton AC System 15.2 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem",rheem
"GLXS4BA4810, GR9S920804CNA, CAPT6030C3","Goodman 4 Ton Upflow 92% Gas System 14.3 SEER2 21"" Wide R-32","4 Ton Upflow 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman",goodman
17318266745654324028,"SOLACE 3.5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil)","3.5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace",solace
"GLZS5BA6010, GR9S921005CNA, CHPTA6030D3",GOODMAN 5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Goodman,goodman
5752051016879231262,GOODMAN 3.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,3.5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman,goodman
S-CHPEA6030C3,Solace 5 Ton R-32 Horizontal Evaporator Coil - S-CHPEA6030C3,5 Ton R-32 Horizontal Evaporator Coil - S-CHPEA6030C3 - Solace,solace
"S-GLZS4BA3010,S-AWST30LU1308A",SOLACE 2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler,2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler - Solace,solace
GLZT7CA4810,Goodman 4 Ton R-32 Heat Pump Condenser - GLZT7CA4810,4 Ton R-32 Heat Pump Condenser - GLZT7CA4810 - Goodman,goodman
